index,start_ms,end_ms,duration_ms
5538,7605191.292,7605201.180,9.888
5539,7605201.180,7605211.204,10.023
5540,7605211.204,7605221.093,9.889
5541,7605221.093,7605230.946,9.852
5542,7605230.946,7605240.845,9.899
5543,7605240.846,7605250.742,9.897
5544,7605250.743,7605260.619,9.877
5545,7605260.619,7605270.462,9.843
5546,7605270.463,7605280.350,9.887
5547,7605280.351,7605290.249,9.898
5548,7605290.249,7605300.130,9.881
5549,7605300.130,7605309.984,9.853
5550,7605309.984,7605319.886,9.902
5551,7605319.887,7605329.790,9.903
5552,7605329.790,7605339.671,9.880
5553,7605339.671,7605349.521,9.850
5554,7605349.521,7605359.399,9.878
5555,7605359.400,7605369.296,9.897
5556,7605369.297,7605379.184,9.887
5557,7605379.184,7605389.030,9.846
5558,7605389.030,7605398.907,9.877
5559,7605398.908,7605408.797,9.889
5560,7605408.797,7605418.677,9.880
5561,7605418.677,7605428.521,9.844
5562,7605428.522,7605438.410,9.889
5563,7605438.411,7605448.302,9.891
5564,7605448.303,7605458.185,9.883
5565,7605458.186,7605468.041,9.855
5566,7605468.041,7605477.932,9.891
5567,7605477.933,7605487.892,9.959
5568,7605487.892,7605497.755,9.863
5569,7605497.755,7605507.599,9.843
5570,7605507.599,7605517.487,9.888
5571,7605517.488,7605527.398,9.910
5572,7605527.399,7605537.296,9.897
5573,7605537.296,7605547.200,9.904
5574,7605547.201,7605557.099,9.898
5575,7605557.100,7605566.994,9.894
5576,7605566.994,7605576.898,9.904
5577,7605576.898,7605586.750,9.852
5578,7605586.750,7605596.617,9.867
5579,7605596.618,7605606.520,9.902
5580,7605606.520,7605616.406,9.885
5581,7605616.406,7605626.251,9.845
5582,7605626.251,7605636.114,9.863
5583,7605636.115,7605646.032,9.917
5584,7605646.032,7605655.922,9.890
5585,7605655.922,7605665.770,9.848
5586,7605665.770,7605675.623,9.853
5587,7605675.624,7605685.517,9.893
5588,7605685.518,7605695.405,9.887
5589,7605695.405,7605705.250,9.845
5590,7605705.250,7605715.101,9.851
5591,7605715.102,7605724.991,9.889
5592,7605724.991,7605734.903,9.912
5593,7605734.904,7605744.756,9.853
5594,7605744.756,7605754.603,9.847
5595,7605754.604,7605764.495,9.892
5596,7605764.496,7605774.390,9.894
5597,7605774.390,7605784.239,9.849
5598,7605784.239,7605794.096,9.857
5599,7605794.096,7605803.980,9.884
5600,7605803.981,7605813.893,9.912
5601,7605813.893,7605823.743,9.850
5602,7605823.743,7605833.612,9.868
5603,7605833.612,7605843.493,9.881
5604,7605843.493,7605853.392,9.898
5605,7605853.392,7605863.245,9.854
5606,7605863.245,7605873.107,9.862
5607,7605873.108,7605883.023,9.914
5608,7605883.023,7605893.014,9.991
5609,7605893.015,7605902.872,9.858
5610,7605902.873,7605912.756,9.883
5611,7605912.757,7605922.635,9.879
5612,7605922.636,7605932.564,9.928
5613,7605932.564,7605942.441,9.878
5614,7605942.442,7605952.297,9.856
5615,7605952.298,7605962.188,9.890
5616,7605962.189,7605972.168,9.979
5617,7605972.168,7605982.027,9.859
5618,7605982.027,7605991.889,9.862
5619,7605991.889,7606001.773,9.884
5620,7606001.773,7606011.659,9.886
5621,7606011.660,7606021.536,9.876
5622,7606021.536,7606031.381,9.845
5623,7606031.381,7606041.274,9.893
5624,7606041.275,7606051.196,9.921
5625,7606051.196,7606061.079,9.883
5626,7606061.079,7606070.924,9.845
5627,7606070.925,7606080.829,9.904
5628,7606080.830,7606090.729,9.899
5629,7606090.729,7606100.612,9.882
5630,7606100.612,7606110.462,9.851
5631,7606110.463,7606120.344,9.881
5632,7606120.345,7606130.235,9.890
5633,7606130.236,7606140.116,9.880
5634,7606140.116,7606149.958,9.842
5635,7606149.959,7606159.876,9.917
5636,7606159.876,7606169.768,9.892
5637,7606169.769,7606179.647,9.879
5638,7606179.693,7606189.546,9.853
5639,7606189.547,7606199.426,9.879
5640,7606199.427,7606209.325,9.898
5641,7606209.326,7606219.285,9.960
5642,7606219.285,7606229.123,9.837
5643,7606229.123,7606238.998,9.875
5644,7606238.999,7606248.915,9.916
5645,7606248.916,7606258.810,9.894
5646,7606258.810,7606268.661,9.851
5647,7606268.662,7606278.551,9.889
5648,7606278.551,7606288.448,9.897
5649,7606288.448,7606298.327,9.878
5650,7606298.327,7606308.178,9.851
5651,7606308.178,7606318.086,9.908
5652,7606318.086,7606328.025,9.939
5653,7606328.025,7606337.895,9.870
5654,7606337.895,7606347.743,9.847
5655,7606347.743,7606357.633,9.890
5656,7606357.634,7606367.555,9.921
5657,7606367.555,7606377.440,9.885
5658,7606377.441,7606387.324,9.883
5659,7606387.325,7606397.172,9.848
5660,7606397.173,7606407.100,9.927
5661,7606407.101,7606416.984,9.883
5662,7606416.984,7606426.845,9.861
5663,7606426.845,7606436.713,9.868
5664,7606436.714,7606446.617,9.904
5665,7606446.618,7606456.504,9.886
5666,7606456.504,7606466.353,9.849
5667,7606466.353,7606476.213,9.860
5668,7606476.214,7606486.116,9.902
5669,7606486.116,7606496.034,9.918
5670,7606496.034,7606505.884,9.850
5671,7606505.884,7606515.769,9.884
5672,7606515.770,7606525.684,9.915
5673,7606525.684,7606535.577,9.892
5674,7606535.577,7606545.464,9.887
5675,7606545.464,7606555.420,9.955
5676,7606555.420,7606565.327,9.907
5677,7606565.328,7606575.209,9.882
5678,7606575.210,7606585.078,9.869
5679,7606585.079,7606594.930,9.852
5680,7606594.931,7606604.842,9.912
5681,7606604.843,7606614.737,9.894
5682,7606614.737,7606624.588,9.851
5683,7606624.589,7606634.452,9.863
5684,7606634.452,7606644.339,9.887
5685,7606644.339,7606654.236,9.897
5686,7606654.236,7606664.096,9.859
5687,7606664.096,7606673.944,9.848
5688,7606673.945,7606683.848,9.903
5689,7606683.848,7606693.747,9.898
5690,7606693.747,7606703.595,9.848
5691,7606703.595,7606713.464,9.868
5692,7606713.464,7606723.387,9.923
5693,7606723.387,7606733.242,9.855
5694,7606733.243,7606743.096,9.853
5695,7606743.096,7606752.955,9.859
5696,7606752.956,7606762.883,9.927
5697,7606762.883,7606772.831,9.948
5698,7606772.832,7606782.699,9.867
5699,7606782.699,7606792.559,9.860
5700,7606792.559,7606802.441,9.882
5701,7606802.442,7606812.391,9.949
5702,7606812.392,7606822.267,9.875
5703,7606822.267,7606832.122,9.855
5704,7606832.123,7606842.025,9.902
5705,7606842.025,7606851.921,9.896
5706,7606851.922,7606861.822,9.900
5707,7606861.822,7606871.675,9.853
5708,7606871.675,7606881.570,9.894
5709,7606881.570,7606891.475,9.905
5710,7606891.475,7606901.361,9.886
5711,7606901.361,7606911.214,9.853
5712,7606911.214,7606921.104,9.890
5713,7606921.105,7606930.994,9.889
5714,7606930.994,7606940.909,9.915
5715,7606940.909,7606950.753,9.844
5716,7606950.754,7606960.641,9.887
5717,7606960.641,7606970.535,9.894
5718,7606970.536,7606980.416,9.880
5719,7606980.416,7606990.263,9.847
5720,7606990.264,7607000.155,9.891
5721,7607000.156,7607010.061,9.905
5722,7607010.062,7607019.940,9.878
5723,7607019.940,7607029.787,9.847
5724,7607029.788,7607039.662,9.874
5725,7607039.662,7607049.561,9.899
5726,7607049.561,7607059.441,9.880
5727,7607059.441,7607069.289,9.848
5728,7607069.289,7607079.166,9.877
5729,7607079.167,7607089.091,9.924
5730,7607089.092,7607098.966,9.874
5731,7607098.966,7607108.837,9.871
5732,7607108.837,7607118.726,9.889
5733,7607118.727,7607128.614,9.887
5734,7607128.615,7607138.498,9.883
5735,7607138.498,7607148.348,9.850
5736,7607148.348,7607158.247,9.899
5737,7607158.247,7607168.181,9.933
5738,7607168.181,7607178.057,9.876
5739,7607178.057,7607187.901,9.844
5740,7607187.901,7607197.787,9.886
5741,7607197.787,7607207.710,9.923
5742,7607207.710,7607217.595,9.885
5743,7607217.595,7607227.444,9.849
5744,7607227.444,7607237.335,9.890
5745,7607237.335,7607247.241,9.905
5746,7607247.241,7607257.122,9.881
5747,7607257.122,7607266.972,9.850
5748,7607266.972,7607276.876,9.903
5749,7607276.876,7607286.772,9.896
5750,7607286.773,7607296.666,9.893
5751,7607296.666,7607306.515,9.849
5752,7607306.516,7607316.386,9.870
5753,7607316.387,7607326.288,9.901
5754,7607326.288,7607336.175,9.887
5755,7607336.175,7607346.023,9.848
5756,7607346.023,7607355.888,9.865
5757,7607355.889,7607365.781,9.892
5758,7607365.781,7607375.675,9.894
5759,7607375.675,7607385.527,9.852
5760,7607385.527,7607395.485,9.959
5761,7607395.486,7607405.342,9.856
5762,7607405.343,7607415.238,9.896
5763,7607415.239,7607425.091,9.853
5764,7607425.091,7607434.938,9.847
5765,7607434.938,7607444.843,9.904
5766,7607444.875,7607454.769,9.893
5767,7607454.769,7607464.622,9.854
5768,7607464.623,7607474.477,9.854
5769,7607474.478,7607484.364,9.887
5770,7607484.365,7607494.260,9.895
5771,7607494.260,7607504.106,9.846
5772,7607504.106,7607513.973,9.867
5773,7607513.974,7607523.874,9.899
5774,7607523.874,7607533.773,9.899
5775,7607533.774,7607543.622,9.848
5776,7607543.622,7607553.482,9.860
5777,7607553.483,7607563.378,9.895
5778,7607563.378,7607573.358,9.979
5779,7607573.358,7607583.215,9.857
5780,7607583.216,7607593.089,9.873
5781,7607593.089,7607603.028,9.939
5782,7607603.029,7607612.963,9.934
5783,7607612.963,7607622.871,9.907
5784,7607622.871,7607632.736,9.864
5785,7607632.736,7607642.619,9.883
5786,7607642.620,7607652.563,9.943
5787,7607652.564,7607662.438,9.874
5788,7607662.438,7607672.314,9.876
5789,7607672.315,7607682.180,9.866
5790,7607682.181,7607692.086,9.905
5791,7607692.086,7607701.967,9.880
5792,7607701.967,7607711.835,9.868
5793,7607711.836,7607721.726,9.891
5794,7607721.727,7607731.624,9.897
5795,7607731.624,7607741.515,9.890
5796,7607741.515,7607751.361,9.846
5797,7607751.361,7607761.246,9.886
5798,7607761.247,7607771.148,9.901
5799,7607771.148,7607781.028,9.880
5800,7607781.028,7607790.881,9.853
5801,7607790.882,7607800.761,9.880
5802,7607800.762,7607810.654,9.892
5803,7607810.654,7607820.533,9.879
5804,7607820.533,7607830.379,9.846
5805,7607830.380,7607840.275,9.895
5806,7607840.275,7607850.167,9.891
5807,7607850.167,7607860.061,9.894
5808,7607860.061,7607869.910,9.849
5809,7607869.911,7607879.785,9.875
5810,7607879.786,7607889.683,9.897
5811,7607889.683,7607899.564,9.881
5812,7607899.564,7607909.416,9.852
5813,7607909.416,7607919.290,9.874
5814,7607919.291,7607929.182,9.891
5815,7607929.182,7607939.081,9.899
5816,7607939.081,7607948.928,9.847
5817,7607948.929,7607958.841,9.913
5818,7607958.842,7607968.738,9.896
5819,7607968.738,7607978.618,9.880
5820,7607978.619,7607988.465,9.847
5821,7607988.465,7607998.353,9.887
5822,7607998.353,7608008.293,9.939
5823,7608008.293,7608018.144,9.850
5824,7608018.144,7608027.997,9.853
5825,7608027.997,7608037.909,9.912
5826,7608037.910,7608047.830,9.920
5827,7608047.830,7608057.715,9.885
5828,7608057.715,7608067.559,9.844
5829,7608067.560,7608077.467,9.907
5830,7608077.468,7608087.380,9.913
5831,7608087.381,7608097.277,9.896
5832,7608097.277,7608107.174,9.897
5833,7608107.174,7608117.079,9.904
5834,7608117.080,7608127.024,9.944
5835,7608127.024,7608136.946,9.922
5836,7608136.947,7608146.792,9.846
5837,7608146.792,7608156.663,9.871
5838,7608156.664,7608166.562,9.898
5839,7608166.563,7608176.452,9.889
5840,7608176.452,7608186.302,9.850
5841,7608186.302,7608196.156,9.854
5842,7608196.157,7608206.068,9.911
5843,7608206.068,7608215.960,9.891
5844,7608215.960,7608225.830,9.870
5845,7608225.830,7608235.683,9.853
5846,7608235.684,7608245.579,9.895
5847,7608245.579,7608255.482,9.903
5848,7608255.482,7608265.321,9.839
5849,7608265.322,7608275.171,9.849
5850,7608275.171,7608285.078,9.906
5851,7608285.078,7608294.973,9.895
5852,7608294.973,7608304.838,9.864
5853,7608304.838,7608314.691,9.853
5854,7608314.692,7608324.581,9.889
5855,7608324.581,7608334.477,9.896
5856,7608334.477,7608344.325,9.848
5857,7608344.325,7608354.180,9.855
5858,7608354.181,7608364.079,9.898
5859,7608364.079,7608373.978,9.899
5860,7608373.978,7608383.849,9.870
5861,7608383.849,7608393.706,9.857
5862,7608393.706,7608403.622,9.916
5863,7608403.623,7608413.489,9.866
5864,7608413.489,7608423.345,9.856
5865,7608423.345,7608433.210,9.865
5866,7608433.211,7608443.100,9.889
5867,7608443.101,7608453.032,9.931
5868,7608453.032,7608462.900,9.868
5869,7608462.900,7608472.763,9.862
5870,7608472.763,7608482.645,9.882
5871,7608482.645,7608492.583,9.938
5872,7608492.584,7608502.463,9.879
5873,7608502.463,7608512.315,9.853
5874,7608512.316,7608522.197,9.881
5875,7608522.198,7608532.087,9.889
5876,7608532.087,7608541.967,9.880
5877,7608541.967,7608551.832,9.865
5878,7608551.832,7608561.721,9.888
5879,7608561.721,7608571.662,9.940
5880,7608571.662,7608581.516,9.854
5881,7608581.516,7608591.361,9.845
5882,7608591.362,7608601.253,9.891
5883,7608601.254,7608611.161,9.907
5884,7608611.162,7608621.057,9.896
5885,7608621.058,7608630.907,9.850
5886,7608630.908,7608640.793,9.886
5887,7608640.794,7608650.689,9.895
5888,7608650.690,7608660.572,9.882
5889,7608660.572,7608670.422,9.849
5890,7608670.422,7608680.315,9.893
5891,7608680.316,7608690.212,9.897
5892,7608690.213,7608700.092,9.880
5893,7608700.093,7608709.942,9.849
5894,7608709.972,7608719.865,9.893
5895,7608719.866,7608729.757,9.891
5896,7608729.758,7608739.642,9.884
5897,7608739.642,7608749.484,9.842
5898,7608749.485,7608759.365,9.880
5899,7608759.366,7608769.257,9.891
5900,7608769.257,7608779.150,9.893
5901,7608779.151,7608788.991,9.840
5902,7608788.991,7608798.897,9.907
5903,7608798.898,7608808.829,9.931
5904,7608808.829,7608818.680,9.851
5905,7608818.680,7608828.526,9.846
5906,7608828.527,7608838.416,9.889
5907,7608838.417,7608848.355,9.938
5908,7608848.355,7608858.213,9.858
5909,7608858.213,7608868.071,9.857
5910,7608868.071,7608877.950,9.879
5911,7608877.951,7608887.848,9.897
5912,7608887.848,7608897.747,9.899
5913,7608897.747,7608907.664,9.917
5914,7608907.665,7608917.556,9.892
5915,7608917.557,7608927.466,9.909
5916,7608927.467,7608937.348,9.881
5917,7608937.348,7608947.194,9.846
5918,7608947.194,7608957.074,9.880
5919,7608957.075,7608966.973,9.899
5920,7608966.974,7608976.880,9.906
5921,7608976.880,7608986.723,9.844
5922,7608986.724,7608996.590,9.867
5923,7608996.591,7609006.495,9.904
5924,7609006.495,7609016.378,9.883
5925,7609016.378,7609026.226,9.848
5926,7609026.226,7609036.098,9.872
5927,7609036.099,7609045.988,9.889
5928,7609045.989,7609055.882,9.894
5929,7609055.882,7609065.731,9.849
5930,7609065.731,7609075.605,9.874
5931,7609075.606,7609085.473,9.867
5932,7609085.473,7609095.370,9.897
5933,7609095.370,7609105.223,9.853
5934,7609105.223,7609115.086,9.863
5935,7609115.087,7609124.979,9.892
5936,7609124.979,7609134.888,9.909
5937,7609134.888,7609144.736,9.848
5938,7609144.737,7609154.586,9.849
5939,7609154.586,7609164.478,9.892
5940,7609164.479,7609174.376,9.898
5941,7609174.377,7609184.224,9.848
5942,7609184.225,7609194.090,9.866
5943,7609194.091,7609203.977,9.886
5944,7609203.977,7609213.899,9.922
5945,7609213.900,7609223.752,9.853
5946,7609223.753,7609233.615,9.863
5947,7609233.616,7609243.562,9.947
5948,7609243.563,7609253.543,9.980
5949,7609253.543,7609263.408,9.865
5950,7609263.408,7609273.261,9.853
5951,7609273.261,7609283.169,9.907
5952,7609283.171,7609293.107,9.936
5953,7609293.107,7609302.978,9.871
5954,7609302.978,7609312.864,9.886
5955,7609312.864,7609322.743,9.879
5956,7609322.744,7609332.675,9.931
5957,7609332.675,7609342.554,9.879
5958,7609342.554,7609352.412,9.858
5959,7609352.412,7609362.299,9.886
5960,7609362.299,7609372.198,9.899
5961,7609372.199,7609382.078,9.879
5962,7609382.078,7609391.925,9.848
5963,7609391.926,7609401.831,9.906
5964,7609401.832,7609411.779,9.947
5965,7609411.780,7609421.679,9.900
5966,7609421.680,7609431.525,9.845
5967,7609431.525,7609441.418,9.893
5968,7609441.419,7609451.333,9.915
5969,7609451.334,7609461.215,9.881
5970,7609461.215,7609471.082,9.867
5971,7609471.082,7609480.963,9.881
5972,7609480.964,7609490.898,9.934
5973,7609490.899,7609500.759,9.861
5974,7609500.760,7609510.604,9.845
5975,7609510.605,7609520.499,9.893
5976,7609520.500,7609530.393,9.894
5977,7609530.394,7609540.276,9.882
5978,7609540.276,7609550.129,9.853
5979,7609550.130,7609560.015,9.885
5980,7609560.015,7609569.911,9.896
5981,7609569.911,7609579.791,9.880
5982,7609579.791,7609589.640,9.848
5983,7609589.640,7609599.518,9.878
5984,7609599.519,7609609.412,9.893
5985,7609609.413,7609619.292,9.879
5986,7609619.292,7609629.137,9.845
5987,7609629.137,7609639.038,9.901
5988,7609639.039,7609648.964,9.925
5989,7609648.964,7609658.862,9.898
5990,7609658.862,7609668.751,9.889
5991,7609668.751,7609678.681,9.929
5992,7609678.682,7609688.631,9.949
5993,7609688.631,7609698.508,9.877
5994,7609698.509,7609708.379,9.869
5995,7609708.379,7609718.285,9.906
5996,7609718.286,7609728.207,9.921
5997,7609728.207,7609738.095,9.888
5998,7609738.096,7609747.931,9.836
5999,7609747.932,7609757.838,9.906
6000,7609757.838,7609767.852,10.013
6001,7609767.852,7609777.766,9.914
6002,7609777.766,7609787.611,9.845
6003,7609787.611,7609797.488,9.877
6004,7609797.489,7609807.393,9.904
6005,7609807.394,7609817.274,9.880
6006,7609817.274,7609827.121,9.847
6007,7609827.121,7609836.988,9.867
6008,7609836.989,7609846.904,9.915
6009,7609846.904,7609856.789,9.885
6010,7609856.790,7609866.633,9.844
6011,7609866.634,7609876.493,9.859
6012,7609876.494,7609886.394,9.900
6013,7609886.394,7609896.289,9.895
6014,7609896.290,7609906.139,9.849
6015,7609906.139,7609915.990,9.851
6016,7609915.990,7609925.901,9.911
6017,7609925.901,7609935.812,9.911
6018,7609935.812,7609945.649,9.836
6019,7609945.649,7609955.501,9.852
6020,7609955.502,7609965.395,9.893
6021,7609965.395,7609975.290,9.895
6022,7609975.320,7609985.179,9.859
6023,7609985.179,7609995.035,9.855
6024,7609995.035,7610004.923,9.888
6025,7610004.923,7610014.832,9.909
6026,7610014.832,7610024.683,9.851
6027,7610024.683,7610034.535,9.852
6028,7610034.536,7610044.417,9.881
6029,7610044.417,7610054.318,9.900
6030,7610054.318,7610064.166,9.848
6031,7610064.166,7610074.029,9.863
6032,7610074.029,7610083.909,9.879
6033,7610083.909,7610093.834,9.925
6034,7610093.834,7610103.689,9.855
6035,7610103.690,7610113.546,9.856
6036,7610113.547,7610123.468,9.921
6037,7610123.469,7610133.397,9.927
6038,7610133.397,7610143.269,9.872
6039,7610143.269,7610153.133,9.864
6040,7610153.134,7610163.042,9.909
6041,7610163.043,7610173.020,9.977
6042,7610173.020,7610182.892,9.872
6043,7610182.893,7610192.758,9.865
6044,7610192.758,7610202.645,9.886
6045,7610202.645,7610212.550,9.904
6046,7610212.550,7610222.424,9.874
6047,7610222.425,7610232.273,9.849
6048,7610232.274,7610242.164,9.890
6049,7610242.165,7610252.070,9.905
6050,7610252.070,7610261.957,9.887
6051,7610261.958,7610271.833,9.875
6052,7610271.833,7610281.718,9.885
6053,7610281.719,7610291.630,9.911
6054,7610291.630,7610301.509,9.879
6055,7610301.509,7610311.360,9.850
6056,7610311.360,7610321.246,9.886
6057,7610321.246,7610331.142,9.896
6058,7610331.143,7610341.022,9.880
6059,7610341.022,7610350.871,9.848
6060,7610350.871,7610360.757,9.885
6061,7610360.757,7610370.653,9.896
6062,7610370.653,7610380.531,9.878
6063,7610380.531,7610390.375,9.844
6064,7610390.376,7610400.254,9.879
6065,7610400.255,7610410.150,9.895
6066,7610410.150,7610420.030,9.879
6067,7610420.030,7610429.889,9.859
6068,7610429.889,7610439.762,9.873
6069,7610439.763,7610449.663,9.900
6070,7610449.663,7610459.537,9.874
6071,7610459.537,7610469.389,9.852
6072,7610469.390,7610479.282,9.893
6073,7610479.283,7610489.169,9.886
6074,7610489.170,7610499.066,9.897
6075,7610499.067,7610508.916,9.850
6076,7610508.917,7610518.825,9.908
6077,7610518.826,7610528.808,9.982
6078,7610528.808,7610538.654,9.846
6079,7610538.655,7610548.499,9.844
6080,7610548.499,7610558.383,9.884
6081,7610558.384,7610568.318,9.934
6082,7610568.318,7610578.193,9.875
6083,7610578.193,7610588.058,9.865
6084,7610588.059,7610597.957,9.898
6085,7610597.957,7610607.950,9.993
6086,7610607.950,7610617.848,9.898
6087,7610617.848,7610627.700,9.852
6088,7610627.700,7610637.572,9.872
6089,7610637.573,7610647.479,9.906
6090,7610647.479,7610657.362,9.883
6091,7610657.362,7610667.211,9.849
6092,7610667.212,7610677.076,9.865
6093,7610677.077,7610686.976,9.899
6094,7610686.976,7610696.898,9.921
6095,7610696.898,7610706.751,9.853
6096,7610706.751,7610716.605,9.854
6097,7610716.606,7610726.506,9.900
6098,7610726.506,7610736.391,9.885
6099,7610736.391,7610746.234,9.844
6100,7610746.235,7610756.103,9.868
6101,7610756.104,7610765.981,9.877
6102,7610765.981,7610775.928,9.947
6103,7610775.929,7610785.745,9.816
6104,7610785.745,7610795.591,9.846
6105,7610795.592,7610805.494,9.902
6106,7610805.494,7610815.387,9.893
6107,7610815.387,7610825.234,9.847
6108,7610825.234,7610835.083,9.849
6109,7610835.084,7610844.972,9.888
6110,7610844.972,7610854.882,9.910
6111,7610854.882,7610864.730,9.847
6112,7610864.730,7610874.591,9.860
6113,7610874.591,7610884.478,9.887
6114,7610884.478,7610894.375,9.896
6115,7610894.375,7610904.231,9.856
6116,7610904.231,7610914.108,9.877
6117,7610914.108,7610924.044,9.936
6118,7610924.045,7610933.978,9.933
6119,7610933.979,7610943.940,9.961
6120,7610943.940,7610953.794,9.854
6121,7610953.795,7610963.722,9.928
6122,7610963.723,7610973.701,9.978
6123,7610973.701,7610983.564,9.862
6124,7610983.564,7610993.429,9.865
6125,7610993.429,7611003.319,9.890
6126,7611003.320,7611013.271,9.950
6127,7611013.271,7611023.141,9.870
6128,7611023.141,7611033.016,9.875
6129,7611033.017,7611042.900,9.884
6130,7611042.901,7611052.857,9.956
6131,7611052.857,7611062.734,9.877
6132,7611062.735,7611072.586,9.852
6133,7611072.587,7611082.477,9.890
6134,7611082.478,7611092.374,9.896
6135,7611092.374,7611102.256,9.882
6136,7611102.256,7611112.105,9.849
6137,7611112.106,7611121.981,9.876
6138,7611121.982,7611131.902,9.920
6139,7611131.903,7611141.771,9.869
6140,7611141.772,7611151.618,9.846
6141,7611151.618,7611161.506,9.888
6142,7611161.507,7611171.403,9.896
6143,7611171.403,7611181.286,9.883
6144,7611181.286,7611191.132,9.845
6145,7611191.132,7611201.026,9.894
6146,7611201.026,7611210.928,9.902
6147,7611210.929,7611220.835,9.906
6148,7611220.835,7611230.717,9.881
6149,7611230.717,7611240.617,9.900
6150,7611240.648,7611250.549,9.901
6151,7611250.550,7611260.441,9.891
6152,7611260.442,7611270.327,9.885
6153,7611270.327,7611280.200,9.873
6154,7611280.201,7611290.112,9.911
6155,7611290.112,7611299.993,9.881
6156,7611299.993,7611309.847,9.854
6157,7611309.848,7611319.732,9.884
6158,7611319.733,7611329.625,9.893
6159,7611329.626,7611339.507,9.882
6160,7611339.507,7611349.352,9.844
6161,7611349.352,7611359.246,9.894
6162,7611359.246,7611369.137,9.891
6163,7611369.138,7611379.046,9.908
6164,7611379.046,7611388.895,9.849
6165,7611388.895,7611398.784,9.889
6166,7611398.784,7611408.721,9.937
6167,7611408.722,7611418.580,9.858
6168,7611418.580,7611428.426,9.846
6169,7611428.426,7611438.314,9.887
6170,7611438.314,7611448.226,9.912
6171,7611448.226,7611458.113,9.886
6172,7611458.113,7611468.034,9.921
6173,7611468.034,7611477.934,9.900
6174,7611477.935,7611487.850,9.915
6175,7611487.850,7611497.732,9.882
6176,7611497.732,7611507.584,9.852
6177,7611507.585,7611517.454,9.870
6178,7611517.455,7611527.358,9.903
6179,7611527.358,7611537.239,9.880
6180,7611537.239,7611547.088,9.850
6181,7611547.089,7611556.946,9.857
6182,7611556.947,7611566.870,9.923
6183,7611566.870,7611576.760,9.891
6184,7611576.761,7611586.613,9.852
6185,7611586.613,7611596.461,9.848
6186,7611596.462,7611606.355,9.893
6187,7611606.356,7611616.242,9.887
6188,7611616.242,7611626.098,9.855
6189,7611626.098,7611635.963,9.865
6190,7611635.964,7611645.854,9.890
6191,7611645.854,7611655.749,9.895
6192,7611655.750,7611665.601,9.851
6193,7611665.601,7611675.450,9.849
6194,7611675.451,7611685.338,9.888
6195,7611685.339,7611695.237,9.899
6196,7611695.237,7611705.091,9.853
6197,7611705.091,7611714.939,9.848
6198,7611714.939,7611724.848,9.909
6199,7611724.849,7611734.750,9.901
6200,7611734.750,7611744.600,9.850
6201,7611744.600,7611754.461,9.861
6202,7611754.461,7611764.340,9.878
6203,7611764.340,7611774.239,9.899
6204,7611774.240,7611784.086,9.846
6205,7611784.086,7611793.949,9.863
6206,7611793.949,7611803.874,9.924
6207,7611803.875,7611813.824,9.949
6208,7611813.824,7611823.679,9.855
6209,7611823.679,7611833.548,9.869
6210,7611833.548,7611843.432,9.884
6211,7611843.433,7611853.376,9.943
6212,7611853.376,7611863.239,9.863
6213,7611863.239,7611873.119,9.880
6214,7611873.120,7611882.984,9.864
6215,7611882.985,7611892.943,9.958
6216,7611892.943,7611902.838,9.894
6217,7611902.838,7611912.693,9.855
6218,7611912.694,7611922.584,9.891
6219,7611922.585,7611932.481,9.896
6220,7611932.481,7611942.365,9.883
6221,7611942.365,7611952.213,9.848
6222,7611952.213,7611962.095,9.882
6223,7611962.096,7611972.022,9.926
6224,7611972.022,7611981.893,9.871
6225,7611981.893,7611991.740,9.847
6226,7611991.741,7612001.624,9.883
6227,7612001.625,7612011.515,9.890
6228,7612011.515,7612021.394,9.879
6229,7612021.394,7612031.246,9.852
6230,7612031.247,7612041.134,9.887
6231,7612041.134,7612051.032,9.897
6232,7612051.032,7612060.907,9.875
6233,7612060.907,7612070.752,9.845
6234,7612070.753,7612080.643,9.891
6235,7612080.644,7612090.541,9.896
6236,7612090.541,7612100.422,9.881
6237,7612100.422,7612110.278,9.856
6238,7612110.278,7612120.154,9.876
6239,7612120.155,7612130.068,9.913
6240,7612130.068,7612139.942,9.874
6241,7612139.942,7612149.787,9.845
6242,7612149.787,7612159.668,9.880
6243,7612159.668,7612169.562,9.894
6244,7612169.562,7612179.438,9.876
6245,7612179.438,7612189.286,9.848
6246,7612189.287,7612199.175,9.888
6247,7612199.175,7612209.162,9.987
6248,7612209.163,7612219.078,9.915
6249,7612219.078,7612228.922,9.844
6250,7612228.922,7612238.830,9.908
6251,7612238.831,7612248.768,9.937
6252,7612248.768,7612258.636,9.868
6253,7612258.636,7612268.481,9.845
6254,7612268.482,7612278.372,9.891
6255,7612278.373,7612288.282,9.909
6256,7612288.283,7612298.171,9.888
6257,7612298.171,7612308.035,9.864
6258,7612308.035,7612317.925,9.889
6259,7612317.925,7612327.846,9.921
6260,7612327.846,7612337.731,9.885
6261,7612337.731,7612347.577,9.846
6262,7612347.578,7612357.440,9.862
6263,7612357.441,7612367.345,9.905
6264,7612367.346,7612377.228,9.883
6265,7612377.228,7612387.072,9.843
6266,7612387.072,7612396.927,9.855
6267,7612396.927,7612406.843,9.915
6268,7612406.843,7612416.732,9.889
6269,7612416.732,7612426.581,9.848
6270,7612426.581,7612436.431,9.851
6271,7612436.432,7612446.330,9.898
6272,7612446.330,7612456.226,9.895
