index,start_ms,end_ms,duration_ms
2870,7647601.485,7647641.471,39.986
2871,7647641.471,7647681.543,40.072
2872,7647681.544,7647721.495,39.951
2873,7647721.495,7647761.554,40.058
2874,7647761.554,7647801.491,39.937
2875,7647801.492,7647842.139,40.648
2876,7647842.140,7647881.492,39.352
2877,7647881.493,7647921.521,40.029
2878,7647921.522,7647961.504,39.983
2879,7647961.504,7648001.569,40.065
2880,7648001.570,7648042.363,40.793
2881,7648042.363,7648081.572,39.209
2882,7648081.572,7648121.562,39.990
2883,7648121.562,7648161.657,40.095
2884,7648161.658,7648201.577,39.919
2885,7648201.577,7648241.592,40.014
2886,7648241.592,7648281.558,39.966
2887,7648281.559,7648321.546,39.987
2888,7648321.546,7648361.646,40.100
2889,7648361.647,7648401.628,39.981
2890,7648401.628,7648441.574,39.946
2891,7648441.575,7648481.604,40.030
2892,7648481.605,7648521.561,39.956
2893,7648521.561,7648561.628,40.067
2894,7648561.629,7648601.586,39.957
2895,7648601.586,7648641.574,39.987
2896,7648641.574,7648681.602,40.028
2897,7648681.603,7648721.638,40.035
2898,7648721.638,7648761.644,40.005
2899,7648761.644,7648802.348,40.704
2900,7648802.348,7648841.979,39.630
2901,7648841.979,7648881.752,39.773
2902,7648881.752,7648921.686,39.934
2903,7648921.686,7648961.732,40.046
2904,7648961.732,7649001.743,40.011
2905,7649001.743,7649041.661,39.918
2906,7649041.662,7649081.715,40.053
2907,7649081.715,7649121.721,40.005
2908,7649121.721,7649163.325,41.604
2909,7649163.326,7649201.711,38.385
2910,7649201.711,7649241.854,40.142
2911,7649241.854,7649281.703,39.848
2912,7649281.703,7649321.693,39.990
2913,7649321.694,7649361.720,40.027
2914,7649361.721,7649401.964,40.243
2915,7649401.964,7649441.674,39.709
2916,7649441.674,7649481.742,40.068
2917,7649481.743,7649521.729,39.986
2918,7649521.729,7649561.726,39.996
2919,7649561.726,7649601.714,39.988
2920,7649601.714,7649641.710,39.996
2921,7649641.711,7649681.756,40.045
2922,7649681.756,7649721.749,39.993
2923,7649721.749,7649761.705,39.956
2924,7649761.706,7649802.037,40.332
2925,7649802.038,7649842.142,40.104
2926,7649842.142,7649881.801,39.659
2927,7649881.801,7649921.880,40.078
2928,7649921.880,7649961.914,40.034
2929,7649961.914,7650001.810,39.895
2930,7650001.810,7650041.879,40.069
2931,7650041.880,7650081.897,40.018
2932,7650081.898,7650121.855,39.957
2933,7650121.856,7650161.865,40.010
2934,7650161.896,7650201.881,39.984
2935,7650201.881,7650241.808,39.927
2936,7650241.808,7650282.054,40.245
2937,7650282.054,7650321.897,39.843
2938,7650321.897,7650361.931,40.033
2939,7650361.931,7650402.760,40.829
2940,7650402.761,7650441.887,39.127
2941,7650441.888,7650481.856,39.969
2942,7650481.857,7650521.811,39.954
2943,7650521.811,7650561.881,40.069
2944,7650561.881,7650601.865,39.985
2945,7650601.866,7650642.138,40.273
2946,7650642.139,7650682.203,40.065
2947,7650682.204,7650721.925,39.722
2948,7650721.926,7650762.044,40.118
2949,7650762.044,7650802.155,40.111
2950,7650802.155,7650842.061,39.905
2951,7650842.061,7650882.074,40.013
2952,7650882.074,7650921.977,39.903
2953,7650921.977,7650962.075,40.098
2954,7650962.075,7651003.492,41.417
2955,7651003.493,7651041.941,38.448
2956,7651041.941,7651082.080,40.139
2957,7651082.081,7651122.121,40.040
2958,7651122.121,7651162.039,39.918
2959,7651162.040,7651203.590,41.551
2960,7651203.591,7651242.048,38.458
2961,7651242.049,7651281.949,39.900
2962,7651281.949,7651322.170,40.221
2963,7651322.170,7651361.966,39.796
2964,7651361.967,7651402.022,40.055
2965,7651402.023,7651442.134,40.111
2966,7651442.134,7651482.242,40.108
2967,7651482.243,7651522.278,40.036
2968,7651522.279,7651562.126,39.847
2969,7651562.126,7651602.166,40.040
2970,7651602.167,7651642.087,39.921
2971,7651642.088,7651682.134,40.046
2972,7651682.135,7651722.186,40.052
2973,7651722.187,7651762.095,39.908
2974,7651762.095,7651802.147,40.052
2975,7651802.147,7651842.111,39.964
2976,7651842.112,7651882.162,40.050
2977,7651882.162,7651922.667,40.505
2978,7651922.668,7651962.355,39.687
2979,7651962.355,7652002.084,39.728
2980,7652002.084,7652042.093,40.009
2981,7652042.094,7652082.141,40.047
2982,7652082.142,7652122.060,39.918
2983,7652122.060,7652162.097,40.037
2984,7652162.098,7652202.153,40.055
2985,7652202.153,7652242.101,39.948
2986,7652242.102,7652282.214,40.112
2987,7652282.215,7652322.451,40.236
2988,7652322.451,7652362.426,39.975
2989,7652362.427,7652402.289,39.863
2990,7652402.290,7652442.267,39.978
2991,7652442.268,7652482.172,39.905
2992,7652482.173,7652522.302,40.129
2993,7652522.302,7652562.857,40.555
2994,7652562.858,7652602.259,39.401
2995,7652602.260,7652642.301,40.041
2996,7652642.301,7652682.231,39.930
2997,7652682.232,7652722.276,40.045
2998,7652722.277,7652762.204,39.927
2999,7652762.204,7652802.278,40.074
3000,7652802.279,7652842.173,39.894
3001,7652842.173,7652882.188,40.015
3002,7652882.189,7652922.179,39.990
3003,7652922.179,7652962.221,40.042
3004,7652962.221,7653002.218,39.996
3005,7653002.218,7653042.997,40.779
3006,7653042.997,7653082.290,39.293
3007,7653082.290,7653122.175,39.885
3008,7653122.175,7653162.361,40.185
3009,7653162.361,7653202.407,40.046
3010,7653202.407,7653243.303,40.896
3011,7653243.303,7653282.376,39.072
3012,7653282.376,7653322.371,39.995
3013,7653322.371,7653362.354,39.983
3014,7653362.355,7653402.423,40.068
3015,7653402.424,7653442.344,39.920
3016,7653442.345,7653482.491,40.146
3017,7653482.491,7653522.501,40.010
3018,7653522.502,7653562.483,39.981
3019,7653562.483,7653602.285,39.801
3020,7653602.285,7653642.357,40.072
3021,7653642.358,7653682.333,39.975
3022,7653682.333,7653722.294,39.960
3023,7653722.294,7653762.568,40.274
3024,7653762.569,7653802.363,39.794
3025,7653802.364,7653842.340,39.976
3026,7653842.340,7653882.370,40.030
3027,7653882.370,7653922.314,39.943
3028,7653922.314,7653962.441,40.127
3029,7653962.441,7654002.547,40.106
3030,7654002.548,7654042.294,39.747
3031,7654042.295,7654082.489,40.194
3032,7654082.489,7654122.486,39.996
3033,7654122.486,7654162.529,40.043
3034,7654162.529,7654202.436,39.906
3035,7654202.436,7654242.419,39.982
3036,7654242.419,7654282.472,40.052
3037,7654282.472,7654322.489,40.017
3038,7654322.489,7654364.179,41.690
3039,7654364.179,7654402.488,38.308
3040,7654402.488,7654442.395,39.906
3041,7654442.395,7654482.420,40.025
3042,7654482.421,7654522.496,40.075
3043,7654522.496,7654562.598,40.102
3044,7654562.599,7654602.497,39.898
3045,7654602.497,7654642.475,39.978
3046,7654642.476,7654682.462,39.986
3047,7654682.463,7654722.540,40.078
3048,7654722.541,7654762.478,39.937
3049,7654762.478,7654802.536,40.058
3050,7654802.537,7654842.819,40.283
3051,7654842.820,7654882.773,39.953
3052,7654882.773,7654922.506,39.733
3053,7654922.506,7654962.561,40.055
3054,7654962.561,7655002.507,39.946
3055,7655002.508,7655042.644,40.137
3056,7655042.645,7655082.802,40.157
3057,7655082.803,7655122.575,39.772
3058,7655122.576,7655162.548,39.973
3059,7655162.549,7655202.539,39.990
3060,7655202.539,7655242.652,40.113
3061,7655242.653,7655283.040,40.387
3062,7655283.070,7655322.503,39.433
3063,7655322.504,7655362.511,40.007
3064,7655362.511,7655402.569,40.058
3065,7655402.570,7655442.514,39.944
3066,7655442.515,7655482.519,40.004
3067,7655482.519,7655522.560,40.040
3068,7655522.560,7655562.561,40.001
3069,7655562.562,7655602.535,39.973
3070,7655602.535,7655642.629,40.093
3071,7655642.629,7655682.850,40.221
3072,7655682.851,7655722.650,39.799
3073,7655722.650,7655762.664,40.014
3074,7655762.664,7655802.976,40.312
3075,7655802.976,7655842.633,39.656
3076,7655842.633,7655882.632,39.999
3077,7655882.632,7655922.665,40.033
3078,7655922.666,7655962.652,39.986
3079,7655962.652,7656002.663,40.011
3080,7656002.664,7656042.705,40.042
3081,7656042.706,7656082.641,39.936
3082,7656082.642,7656122.677,40.035
3083,7656122.677,7656162.662,39.985
3084,7656162.662,7656204.383,41.721
3085,7656204.384,7656242.638,38.255
3086,7656242.639,7656282.627,39.988
3087,7656282.627,7656322.671,40.044
3088,7656322.671,7656362.642,39.971
3089,7656362.643,7656404.518,41.876
3090,7656404.519,7656442.630,38.111
3091,7656442.630,7656482.850,40.219
3092,7656482.851,7656522.939,40.089
3093,7656522.939,7656562.822,39.883
3094,7656562.823,7656602.813,39.990
3095,7656602.813,7656642.883,40.070
3096,7656642.883,7656683.364,40.481
3097,7656683.365,7656722.730,39.366
3098,7656722.731,7656762.731,40.000
3099,7656762.731,7656802.731,40.000
3100,7656802.732,7656842.803,40.071
3101,7656842.803,7656882.776,39.972
3102,7656882.776,7656922.725,39.949
3103,7656922.725,7656962.861,40.136
3104,7656962.861,7657002.721,39.859
3105,7657002.721,7657042.738,40.017
3106,7657042.739,7657082.737,39.998
3107,7657082.738,7657122.737,39.999
3108,7657122.738,7657162.737,40.000
3109,7657162.737,7657202.779,40.041
3110,7657202.779,7657242.772,39.992
3111,7657242.772,7657282.720,39.948
3112,7657282.720,7657322.951,40.231
3113,7657322.952,7657362.901,39.950
3114,7657362.902,7657402.817,39.915
3115,7657402.817,7657442.871,40.054
3116,7657442.871,7657483.080,40.208
3117,7657483.080,7657522.811,39.731
3118,7657522.811,7657562.804,39.992
3119,7657562.804,7657602.882,40.078
3120,7657602.882,7657642.912,40.030
3121,7657642.912,7657682.889,39.976
3122,7657682.889,7657722.991,40.101
3123,7657722.991,7657762.985,39.994
3124,7657762.986,7657802.875,39.890
3125,7657802.876,7657842.916,40.040
3126,7657842.917,7657882.843,39.927
3127,7657882.844,7657922.952,40.108
3128,7657922.952,7657962.897,39.945
3129,7657962.898,7658002.863,39.966
3130,7658002.864,7658042.942,40.079
3131,7658042.943,7658082.954,40.012
3132,7658082.955,7658122.929,39.974
3133,7658122.929,7658163.322,40.393
3134,7658163.322,7658203.064,39.741
3135,7658203.064,7658244.344,41.280
3136,7658244.345,7658283.107,38.763
3137,7658283.108,7658323.039,39.931
3138,7658323.039,7658363.037,39.998
3139,7658363.037,7658403.117,40.080
3140,7658403.117,7658444.055,40.938
3141,7658444.056,7658483.111,39.055
3142,7658483.112,7658523.065,39.953
3143,7658523.065,7658562.990,39.925
3144,7658562.991,7658603.100,40.109
3145,7658603.100,7658643.131,40.031
3146,7658643.132,7658683.085,39.954
3147,7658683.086,7658723.085,39.999
3148,7658723.086,7658763.091,40.005
3149,7658763.091,7658803.089,39.998
3150,7658803.089,7658843.065,39.976
3151,7658843.065,7658883.156,40.090
3152,7658883.156,7658922.975,39.819
3153,7658922.976,7658963.105,40.129
3154,7658963.105,7659003.337,40.232
3155,7659003.338,7659043.141,39.803
3156,7659043.141,7659083.292,40.151
3157,7659083.293,7659123.244,39.951
3158,7659123.244,7659163.161,39.917
3159,7659163.162,7659203.078,39.916
3160,7659203.079,7659243.081,40.002
3161,7659243.081,7659283.134,40.053
3162,7659283.135,7659323.145,40.010
3163,7659323.145,7659363.228,40.083
3164,7659363.229,7659403.193,39.964
3165,7659403.193,7659443.216,40.023
3166,7659443.216,7659483.107,39.891
3167,7659483.108,7659523.064,39.956
3168,7659523.064,7659564.971,41.907
3169,7659564.972,7659603.116,38.144
3170,7659603.116,7659643.118,40.002
3171,7659643.118,7659683.218,40.100
3172,7659683.218,7659723.224,40.006
3173,7659723.224,7659763.362,40.138
3174,7659763.363,7659803.326,39.964
3175,7659803.326,7659843.572,40.246
3176,7659843.573,7659883.584,40.011
3177,7659883.584,7659923.276,39.691
3178,7659923.276,7659963.223,39.947
3179,7659963.224,7660003.418,40.194
3180,7660003.419,7660043.222,39.804
3181,7660043.223,7660083.256,40.033
3182,7660083.257,7660123.224,39.967
3183,7660123.224,7660163.249,40.025
3184,7660163.249,7660203.319,40.070
3185,7660203.320,7660243.225,39.904
3186,7660243.225,7660283.503,40.278
3187,7660283.504,7660323.196,39.692
3188,7660323.197,7660363.204,40.007
3189,7660363.204,7660403.308,40.104
3190,7660403.340,7660443.248,39.909
3191,7660443.249,7660483.618,40.370
3192,7660483.619,7660523.229,39.610
3193,7660523.230,7660563.272,40.043
3194,7660563.273,7660603.409,40.136
3195,7660603.410,7660643.296,39.886
3196,7660643.296,7660683.397,40.101
3197,7660683.398,7660723.389,39.992
3198,7660723.390,7660763.453,40.063
3199,7660763.453,7660803.822,40.369
3200,7660803.823,7660843.449,39.626
3201,7660843.449,7660883.336,39.887
3202,7660883.336,7660923.415,40.079
3203,7660923.415,7660963.766,40.351
3204,7660963.766,7661003.367,39.600
3205,7661003.367,7661043.357,39.990
3206,7661043.357,7661083.248,39.891
3207,7661083.249,7661123.364,40.115
3208,7661123.364,7661163.431,40.066
3209,7661163.431,7661203.343,39.912
3210,7661203.344,7661239.393,36.049
3211,7661239.394,7661283.360,43.966
3212,7661283.361,7661323.949,40.588
3213,7661323.949,7661363.471,39.522
3214,7661363.472,7661405.217,41.745
3215,7661405.217,7661443.319,38.102
3216,7661443.320,7661483.616,40.297
3217,7661483.617,7661523.737,40.121
3218,7661523.738,7661563.459,39.722
3219,7661563.460,7661605.307,41.847
3220,7661605.308,7661643.719,38.411
3221,7661643.719,7661683.457,39.737
3222,7661683.457,7661723.517,40.060
3223,7661723.518,7661763.445,39.927
3224,7661763.445,7661803.450,40.005
3225,7661803.451,7661843.512,40.061
3226,7661843.512,7661883.495,39.984
3227,7661883.496,7661923.457,39.961
3228,7661923.458,7661963.432,39.974
3229,7661963.433,7662003.473,40.040
3230,7662003.473,7662043.513,40.040
3231,7662043.514,7662083.456,39.943
3232,7662083.457,7662123.490,40.033
3233,7662123.490,7662159.535,36.045
3234,7662159.536,7662199.510,39.974
3235,7662199.510,7662239.490,39.980
3236,7662239.491,7662279.677,40.187
3237,7662279.678,7662319.504,39.826
3238,7662319.504,7662359.472,39.968
3239,7662359.473,7662399.495,40.022
3240,7662399.495,7662439.498,40.003
3241,7662439.499,7662479.512,40.013
3242,7662479.513,7662519.514,40.001
3243,7662519.514,7662559.544,40.030
3244,7662559.544,7662599.463,39.919
3245,7662599.463,7662639.678,40.215
3246,7662639.679,7662679.671,39.992
3247,7662679.672,7662719.573,39.902
3248,7662719.574,7662759.567,39.994
3249,7662759.568,7662799.556,39.988
3250,7662799.556,7662839.569,40.013
3251,7662839.569,7662879.683,40.114
3252,7662879.684,7662919.770,40.086
3253,7662919.770,7662959.631,39.861
3254,7662959.632,7662999.641,40.010
3255,7662999.642,7663039.644,40.002
3256,7663039.644,7663079.608,39.963
3257,7663079.608,7663119.570,39.962
3258,7663119.570,7663159.561,39.991
3259,7663159.561,7663199.559,39.998
3260,7663199.559,7663240.874,41.315
3261,7663240.875,7663279.554,38.680
3262,7663279.555,7663319.583,40.029
3263,7663319.584,7663359.667,40.084
3264,7663359.668,7663399.645,39.977
3265,7663399.645,7663441.150,41.505
3266,7663441.151,7663479.806,38.655
3267,7663479.806,7663519.893,40.087
3268,7663519.893,7663559.682,39.789
3269,7663559.682,7663599.654,39.972
3270,7663599.654,7663639.976,40.322
3271,7663639.976,7663679.856,39.879
3272,7663679.856,7663719.714,39.857
3273,7663719.714,7663759.682,39.969
3274,7663759.683,7663799.675,39.993
3275,7663799.676,7663839.707,40.031
3276,7663839.707,7663879.720,40.013
3277,7663879.721,7663919.649,39.928
3278,7663919.650,7663959.655,40.005
3279,7663959.655,7663999.676,40.021
3280,7663999.676,7664039.682,40.005
3281,7664039.682,7664079.702,40.020
3282,7664079.702,7664119.655,39.952
3283,7664119.655,7664159.694,40.039
3284,7664159.694,7664199.670,39.975
3285,7664199.670,7664239.715,40.045
3286,7664239.716,7664279.670,39.954
3287,7664279.670,7664319.798,40.128
3288,7664319.798,7664359.931,40.133
3289,7664359.931,7664399.758,39.826
3290,7664399.758,7664440.129,40.371
3291,7664440.129,7664480.379,40.249
3292,7664480.379,7664519.790,39.412
3293,7664519.791,7664559.790,39.999
3294,7664559.791,7664599.658,39.867
3295,7664599.658,7664639.812,40.154
3296,7664639.812,7664679.930,40.118
3297,7664679.930,7664719.846,39.916
3298,7664719.847,7664759.941,40.094
3299,7664759.941,7664799.804,39.863
3300,7664799.804,7664839.791,39.987
3301,7664839.791,7664879.939,40.148
3302,7664879.940,7664919.790,39.851
3303,7664919.791,7664959.813,40.022
3304,7664959.813,7664999.866,40.053
3305,7664999.866,7665039.847,39.981
3306,7665039.848,7665079.827,39.979
3307,7665079.827,7665119.806,39.978
3308,7665119.806,7665159.895,40.089
3309,7665159.895,7665200.188,40.293
3310,7665200.189,7665239.916,39.728
3311,7665239.916,7665280.794,40.878
3312,7665280.795,7665320.196,39.402
3313,7665320.197,7665359.892,39.696
3314,7665359.893,7665399.982,40.090
3315,7665399.983,7665439.910,39.928
3316,7665439.911,7665480.671,40.760
3317,7665480.671,7665520.038,39.366
3318,7665520.069,7665559.932,39.864
3319,7665559.933,7665600.083,40.150
3320,7665600.084,7665639.960,39.877
3321,7665639.961,7665679.983,40.022
3322,7665679.983,7665719.945,39.962
3323,7665719.946,7665760.047,40.102
3324,7665760.047,7665800.046,39.999
3325,7665800.046,7665839.949,39.902
3326,7665839.949,7665879.906,39.958
3327,7665879.907,7665919.960,40.053
3328,7665919.960,7665959.954,39.994
3329,7665959.955,7666000.365,40.410
3330,7666000.366,7666040.154,39.788
3331,7666040.154,7666080.206,40.052
3332,7666080.206,7666120.094,39.888
3333,7666120.095,7666160.139,40.044
3334,7666160.140,7666200.130,39.991
3335,7666200.131,7666240.116,39.985
3336,7666240.116,7666280.327,40.211
3337,7666280.328,7666320.166,39.838
3338,7666320.166,7666360.082,39.916
3339,7666360.083,7666400.209,40.126
3340,7666400.209,7666440.132,39.923
3341,7666440.133,7666480.148,40.015
3342,7666480.148,7666520.054,39.906
3343,7666520.054,7666560.165,40.110
3344,7666560.165,7666601.698,41.533
3345,7666601.699,7666640.068,38.370
3346,7666640.069,7666680.041,39.972
3347,7666680.042,7666720.076,40.034
3348,7666720.077,7666760.071,39.994
3349,7666760.071,7666800.173,40.102
3350,7666800.173,7666840.576,40.403
3351,7666840.577,7666880.250,39.674
3352,7666880.251,7666920.325,40.074
3353,7666920.325,7666960.304,39.979
3354,7666960.305,7667000.132,39.827
3355,7667000.132,7667040.250,40.118
3356,7667040.251,7667080.270,40.019
3357,7667080.271,7667120.172,39.901
3358,7667120.172,7667160.278,40.105
3359,7667160.278,7667200.272,39.994
3360,7667200.273,7667240.267,39.995
3361,7667240.268,7667280.244,39.976
3362,7667280.245,7667320.259,40.015
3363,7667320.260,7667360.244,39.984
3364,7667360.244,7667400.227,39.983
3365,7667400.228,7667440.274,40.046
3366,7667440.275,7667480.225,39.950
3367,7667480.225,7667520.284,40.059
3368,7667520.284,7667560.281,39.997
3369,7667560.282,7667600.356,40.074
3370,7667600.356,7667640.334,39.978
3371,7667640.335,7667680.734,40.400
3372,7667680.735,7667720.291,39.556
3373,7667720.291,7667760.318,40.027
3374,7667760.319,7667800.350,40.031
3375,7667800.350,7667840.497,40.147
3376,7667840.497,7667880.377,39.879
3377,7667880.377,7667920.305,39.928
3378,7667920.306,7667960.381,40.075
3379,7667960.382,7668000.440,40.058
3380,7668000.440,7668040.393,39.953
3381,7668040.393,7668080.408,40.015
3382,7668080.408,7668120.122,39.714
3383,7668120.122,7668160.332,40.209
3384,7668160.332,7668200.309,39.977
3385,7668200.309,7668240.622,40.313
3386,7668240.623,7668280.321,39.698
3387,7668280.321,7668320.277,39.956
3388,7668320.277,7668360.349,40.071
3389,7668360.349,7668400.343,39.994
3390,7668400.344,7668441.823,41.479
3391,7668441.823,7668480.483,38.659
3392,7668480.483,7668520.511,40.028
3393,7668520.512,7668560.470,39.958
3394,7668560.470,7668600.376,39.906
3395,7668600.377,7668641.933,41.557
3396,7668641.934,7668680.446,38.512
3397,7668680.446,7668720.441,39.995
3398,7668720.442,7668760.450,40.008
3399,7668760.450,7668800.478,40.028
3400,7668800.479,7668840.471,39.992
3401,7668840.472,7668880.409,39.938
3402,7668880.410,7668920.403,39.993
3403,7668920.403,7668960.395,39.992
3404,7668960.396,7669000.464,40.068
3405,7669000.464,7669040.395,39.931
3406,7669040.395,7669080.420,40.025
3407,7669080.420,7669120.504,40.084
3408,7669120.505,7669160.643,40.138
3409,7669160.644,7669200.455,39.811
3410,7669200.456,7669240.445,39.990
3411,7669240.446,7669280.459,40.013
3412,7669280.459,7669320.613,40.154
3413,7669320.613,7669360.628,40.015
3414,7669360.629,7669400.496,39.867
3415,7669400.496,7669440.535,40.039
3416,7669440.536,7669480.620,40.084
3417,7669480.620,7669520.509,39.889
3418,7669520.510,7669560.579,40.069
3419,7669560.579,7669600.514,39.934
3420,7669600.514,7669640.529,40.015
3421,7669640.530,7669680.561,40.031
3422,7669680.561,7669720.481,39.920
3423,7669720.482,7669760.489,40.007
3424,7669760.489,7669800.539,40.049
3425,7669800.539,7669840.486,39.947
3426,7669840.487,7669880.465,39.978
3427,7669880.465,7669920.475,40.009
3428,7669920.475,7669960.541,40.067
3429,7669960.542,7670000.508,39.967
3430,7670000.509,7670040.510,40.001
3431,7670040.510,7670080.536,40.026
3432,7670080.536,7670120.578,40.042
3433,7670120.579,7670160.882,40.304
3434,7670160.883,7670200.626,39.743
3435,7670200.627,7670240.598,39.972
3436,7670240.599,7670280.622,40.024
3437,7670280.623,7670320.592,39.969
3438,7670320.592,7670360.654,40.062
3439,7670360.655,7670400.587,39.932
3440,7670400.587,7670440.603,40.015
3441,7670440.603,7670481.466,40.863
3442,7670481.466,7670520.619,39.153
3443,7670520.619,7670560.573,39.953
3444,7670560.573,7670600.649,40.076
3445,7670600.649,7670640.594,39.944
3446,7670640.626,7670681.502,40.877
3447,7670681.503,7670720.716,39.213
3448,7670720.716,7670760.641,39.925
3449,7670760.641,7670800.610,39.969
3450,7670800.611,7670840.761,40.150
3451,7670840.761,7670880.609,39.847
3452,7670880.609,7670920.601,39.992
3453,7670920.601,7670960.682,40.081
3454,7670960.683,7671000.930,40.247
3455,7671000.931,7671040.652,39.721
3456,7671040.652,7671080.866,40.214
3457,7671080.867,7671120.954,40.087
3458,7671120.954,7671160.663,39.709
3459,7671160.664,7671200.966,40.302
3460,7671200.967,7671240.696,39.730
3461,7671240.697,7671280.706,40.009
3462,7671280.707,7671320.752,40.046
3463,7671320.753,7671360.721,39.968
3464,7671360.721,7671400.706,39.985
3465,7671400.707,7671440.723,40.016
3466,7671440.723,7671480.661,39.938
3467,7671480.662,7671520.718,40.056
3468,7671520.718,7671560.707,39.989
3469,7671560.707,7671600.772,40.065
3470,7671600.773,7671640.562,39.789
3471,7671640.562,7671680.703,40.141
3472,7671680.704,7671720.744,40.041
3473,7671720.745,7671760.780,40.035
3474,7671760.780,7671802.536,41.756
3475,7671802.537,7671840.862,38.325
3476,7671840.862,7671880.805,39.942
3477,7671880.805,7671921.126,40.321
3478,7671921.126,7671960.987,39.861
3479,7671960.987,7672000.809,39.822
3480,7672000.810,7672040.914,40.104
3481,7672040.914,7672080.930,40.015
3482,7672080.930,7672120.821,39.891
3483,7672120.821,7672160.815,39.993
3484,7672160.815,7672200.946,40.131
3485,7672200.946,7672240.855,39.908
3486,7672240.855,7672281.687,40.832
3487,7672281.687,7672321.082,39.395
3488,7672321.082,7672360.923,39.841
3489,7672360.923,7672400.826,39.903
3490,7672400.826,7672440.870,40.044
3491,7672440.871,7672480.891,40.021
3492,7672480.892,7672520.954,40.062
3493,7672520.955,7672560.857,39.903
3494,7672560.858,7672601.188,40.330
3495,7672601.189,7672641.183,39.995
3496,7672641.184,7672681.052,39.868
3497,7672681.052,7672721.165,40.112
3498,7672721.165,7672760.937,39.772
3499,7672760.938,7672800.960,40.023
3500,7672800.961,7672841.058,40.097
3501,7672841.058,7672880.934,39.876
3502,7672880.934,7672921.067,40.132
3503,7672921.067,7672961.073,40.006
3504,7672961.073,7673000.991,39.918
3505,7673000.992,7673040.937,39.945
3506,7673040.937,7673080.967,40.030
3507,7673080.967,7673120.932,39.964
3508,7673120.932,7673160.965,40.033
3509,7673160.965,7673200.944,39.979
3510,7673200.945,7673240.973,40.028
3511,7673240.973,7673281.047,40.074
3512,7673281.047,7673321.064,40.017
3513,7673321.065,7673361.080,40.016
3514,7673361.081,7673401.036,39.955
3515,7673401.037,7673441.153,40.117
3516,7673441.154,7673481.198,40.044
3517,7673481.199,7673521.131,39.932
3518,7673521.131,7673561.103,39.972
3519,7673561.104,7673601.301,40.198
3520,7673601.302,7673642.686,41.384
3521,7673642.686,7673681.089,38.402
3522,7673681.089,7673721.073,39.984
3523,7673721.073,7673761.094,40.021
3524,7673761.095,7673801.189,40.094
3525,7673801.190,7673842.854,41.664
3526,7673842.854,7673881.361,38.507
3527,7673881.362,7673921.028,39.667
3528,7673921.029,7673961.062,40.034
3529,7673961.063,7674001.241,40.178
3530,7674001.242,7674041.150,39.908
3531,7674041.150,7674081.069,39.919
3532,7674081.069,7674121.160,40.091
3533,7674121.161,7674161.186,40.025
3534,7674161.187,7674201.051,39.865
3535,7674201.052,7674241.166,40.114
3536,7674241.166,7674281.220,40.054
3537,7674281.221,7674321.247,40.026
3538,7674321.248,7674361.254,40.007
3539,7674361.255,7674401.343,40.089
3540,7674401.344,7674441.551,40.208
3541,7674441.552,7674481.207,39.655
3542,7674481.207,7674521.173,39.966
3543,7674521.173,7674561.195,40.022
3544,7674561.195,7674601.575,40.380
3545,7674601.576,7674641.190,39.614
3546,7674641.191,7674681.180,39.990
3547,7674681.180,7674721.157,39.976
3548,7674721.157,7674761.193,40.036
3549,7674761.193,7674801.293,40.100
3550,7674801.294,7674841.152,39.858
3551,7674841.152,7674881.263,40.111
3552,7674881.264,7674921.252,39.988
3553,7674921.252,7674961.185,39.933
3554,7674961.186,7675001.215,40.030
3555,7675001.216,7675041.194,39.978
3556,7675041.194,7675081.359,40.164
3557,7675081.359,7675121.631,40.272
3558,7675121.632,7675161.125,39.493
3559,7675161.125,7675201.305,40.180
3560,7675201.306,7675241.366,40.060
3561,7675241.366,7675281.399,40.032
3562,7675281.399,7675321.290,39.891
3563,7675321.290,7675361.335,40.045
3564,7675361.336,7675401.457,40.121
3565,7675401.458,7675441.768,40.310
3566,7675441.768,7675481.442,39.673
3567,7675481.442,7675521.349,39.907
3568,7675521.349,7675561.321,39.972
3569,7675561.321,7675601.297,39.976
3570,7675601.298,7675641.246,39.949
3571,7675641.247,7675682.319,41.072
3572,7675682.319,7675721.312,38.993
3573,7675721.312,7675761.289,39.977
3574,7675761.320,7675801.391,40.071
3575,7675801.392,7675841.343,39.951
3576,7675841.343,7675882.578,41.235
3577,7675882.579,7675921.470,38.892
3578,7675921.470,7675961.670,40.199
3579,7675961.670,7676001.467,39.797
3580,7676001.468,7676041.472,40.004
3581,7676041.473,7676081.472,39.999
3582,7676081.473,7676121.429,39.956
3583,7676121.429,7676161.489,40.060
3584,7676161.490,7676201.508,40.018
3585,7676201.508,7676241.383,39.875
3586,7676241.383,7676281.509,40.125
3587,7676281.509,7676321.443,39.933
3588,7676321.443,7676361.430,39.987
3589,7676361.430,7676401.453,40.023
3590,7676401.454,7676441.414,39.960
3591,7676441.414,7676481.454,40.040
3592,7676481.455,7676521.492,40.038
3593,7676521.493,7676561.471,39.979
3594,7676561.472,7676601.479,40.008
3595,7676601.480,7676641.512,40.032
3596,7676641.512,7676681.451,39.938
3597,7676681.451,7676721.540,40.089
3598,7676721.540,7676761.866,40.325
3599,7676761.866,7676801.527,39.662
3600,7676801.528,7676841.550,40.022
3601,7676841.551,7676881.495,39.944
3602,7676881.495,7676921.621,40.126
3603,7676921.621,7676961.745,40.124
3604,7676961.746,7677003.558,41.812
