index,start_ms,end_ms,duration_ms
5592,7756475.739,7756515.728,39.988
5593,7756515.729,7756555.791,40.062
5594,7756555.792,7756595.748,39.956
5595,7756595.749,7756635.726,39.977
5596,7756635.727,7756675.731,40.005
5597,7756675.732,7756715.700,39.968
5598,7756715.701,7756755.730,40.028
5599,7756755.731,7756795.740,40.009
5600,7756795.740,7756835.742,40.002
5601,7756835.743,7756876.550,40.806
5602,7756876.550,7756915.795,39.244
5603,7756915.796,7756955.799,40.003
5604,7756955.799,7756995.794,39.994
5605,7756995.794,7757035.801,40.006
5606,7757035.835,7757075.950,40.115
5607,7757075.951,7757115.784,39.833
5608,7757115.785,7757155.833,40.048
5609,7757155.834,7757195.863,40.029
5610,7757195.863,7757235.813,39.950
5611,7757235.814,7757275.838,40.024
5612,7757275.839,7757315.859,40.020
5613,7757315.860,7757355.843,39.984
5614,7757355.844,7757395.834,39.990
5615,7757395.835,7757435.815,39.980
5616,7757435.815,7757475.831,40.015
5617,7757475.832,7757515.828,39.996
5618,7757515.829,7757555.868,40.039
5619,7757555.869,7757595.880,40.011
5620,7757595.881,7757635.820,39.939
5621,7757635.821,7757675.880,40.059
5622,7757675.881,7757715.809,39.928
5623,7757715.810,7757755.931,40.122
5624,7757755.933,7757795.965,40.033
5625,7757795.966,7757835.897,39.931
5626,7757835.898,7757876.523,40.626
5627,7757876.524,7757915.921,39.397
5628,7757915.922,7757955.918,39.996
5629,7757955.918,7757995.973,40.055
5630,7757995.974,7758035.930,39.956
5631,7758035.931,7758077.254,41.323
5632,7758077.255,7758115.918,38.664
5633,7758115.919,7758155.908,39.989
5634,7758155.909,7758195.896,39.986
5635,7758195.896,7758235.832,39.936
5636,7758235.833,7758275.905,40.071
5637,7758275.905,7758316.235,40.329
5638,7758316.236,7758355.885,39.649
5639,7758355.886,7758395.924,40.039
5640,7758395.925,7758436.621,40.696
5641,7758436.622,7758476.260,39.638
5642,7758476.261,7758515.970,39.709
5643,7758515.971,7758555.926,39.954
5644,7758555.927,7758596.446,40.519
5645,7758596.447,7758636.214,39.767
5646,7758636.215,7758675.992,39.777
5647,7758675.993,7758716.105,40.112
5648,7758716.106,7758756.102,39.996
5649,7758756.103,7758796.052,39.949
5650,7758796.053,7758836.029,39.976
5651,7758836.030,7758876.080,40.050
5652,7758876.081,7758916.287,40.206
5653,7758916.288,7758956.063,39.775
5654,7758956.064,7758996.057,39.993
5655,7758996.058,7759036.044,39.987
5656,7759036.045,7759076.052,40.007
5657,7759076.053,7759116.066,40.013
5658,7759116.067,7759156.071,40.004
5659,7759156.072,7759196.058,39.986
5660,7759196.059,7759236.100,40.041
5661,7759236.101,7759276.071,39.970
5662,7759276.072,7759316.084,40.012
5663,7759316.085,7759356.080,39.995
5664,7759356.081,7759396.143,40.062
5665,7759396.144,7759436.412,40.268
5666,7759436.413,7759476.168,39.755
5667,7759476.169,7759516.213,40.045
5668,7759516.214,7759556.243,40.029
5669,7759556.244,7759596.248,40.004
5670,7759596.249,7759636.157,39.908
5671,7759636.158,7759676.166,40.008
5672,7759676.167,7759716.208,40.041
5673,7759716.209,7759756.314,40.105
5674,7759756.315,7759796.205,39.891
5675,7759796.206,7759836.264,40.058
5676,7759836.265,7759876.283,40.018
5677,7759876.284,7759916.265,39.982
5678,7759916.266,7759956.239,39.972
5679,7759956.240,7759996.528,40.288
5680,7759996.529,7760036.605,40.076
5681,7760036.606,7760076.172,39.566
5682,7760076.173,7760116.811,40.638
5683,7760116.812,7760156.270,39.457
5684,7760156.270,7760196.288,40.017
5685,7760196.288,7760236.498,40.210
5686,7760236.499,7760276.505,40.006
5687,7760276.506,7760316.264,39.758
5688,7760316.265,7760356.291,40.026
5689,7760356.292,7760396.272,39.980
5690,7760396.273,7760436.465,40.192
5691,7760436.466,7760476.279,39.814
5692,7760476.280,7760516.397,40.117
5693,7760516.398,7760556.468,40.070
5694,7760556.469,7760596.280,39.811
5695,7760596.281,7760636.328,40.046
5696,7760636.329,7760676.378,40.049
5697,7760676.379,7760716.395,40.017
5698,7760716.396,7760756.372,39.976
5699,7760756.373,7760796.351,39.977
5700,7760796.351,7760836.286,39.935
5701,7760836.287,7760876.322,40.035
5702,7760876.323,7760916.387,40.064
5703,7760916.388,7760956.370,39.982
5704,7760956.370,7760996.306,39.935
5705,7760996.307,7761036.391,40.084
5706,7761036.392,7761076.851,40.459
5707,7761076.852,7761116.713,39.861
5708,7761116.714,7761156.400,39.686
5709,7761156.401,7761196.581,40.180
5710,7761196.582,7761237.807,41.225
5711,7761237.808,7761276.698,38.889
5712,7761276.698,7761316.414,39.716
5713,7761316.415,7761356.516,40.101
5714,7761356.517,7761396.424,39.907
5715,7761396.425,7761436.913,40.489
5716,7761436.914,7761476.377,39.463
5717,7761476.378,7761516.377,39.998
5718,7761516.378,7761556.979,40.601
5719,7761556.980,7761596.699,39.719
5720,7761596.699,7761636.482,39.783
5721,7761636.483,7761676.515,40.032
5722,7761676.516,7761716.453,39.937
5723,7761716.454,7761756.406,39.952
5724,7761756.406,7761796.495,40.089
5725,7761796.496,7761836.423,39.927
5726,7761836.424,7761876.450,40.025
5727,7761876.451,7761916.751,40.300
5728,7761916.752,7761956.515,39.763
5729,7761956.516,7761996.585,40.069
5730,7761996.586,7762036.582,39.996
5731,7762036.583,7762076.575,39.992
5732,7762076.576,7762116.531,39.955
5733,7762116.532,7762156.715,40.182
5734,7762156.752,7762196.563,39.811
5735,7762196.564,7762236.643,40.080
5736,7762236.644,7762276.591,39.947
5737,7762276.592,7762316.515,39.923
5738,7762316.516,7762356.556,40.040
5739,7762356.557,7762396.565,40.007
5740,7762396.565,7762436.529,39.964
5741,7762436.530,7762476.554,40.024
5742,7762476.555,7762516.558,40.004
5743,7762516.559,7762556.535,39.975
5744,7762556.536,7762596.528,39.992
5745,7762596.528,7762636.602,40.073
5746,7762636.603,7762676.556,39.953
5747,7762676.556,7762716.530,39.974
5748,7762716.531,7762756.901,40.370
5749,7762756.902,7762796.739,39.837
5750,7762796.740,7762836.650,39.910
5751,7762836.651,7762876.649,39.998
5752,7762876.650,7762916.711,40.061
5753,7762916.712,7762956.648,39.936
5754,7762956.649,7762996.678,40.029
5755,7762996.679,7763036.633,39.955
5756,7763036.635,7763078.034,41.399
5757,7763078.035,7763117.198,39.163
5758,7763117.198,7763156.743,39.544
5759,7763156.743,7763196.701,39.957
5760,7763196.702,7763236.650,39.948
5761,7763236.651,7763278.100,41.449
5762,7763278.101,7763316.644,38.542
5763,7763316.645,7763356.637,39.992
5764,7763356.638,7763396.714,40.076
5765,7763396.715,7763436.687,39.972
5766,7763436.688,7763476.688,40.000
5767,7763476.689,7763516.682,39.993
5768,7763516.683,7763556.724,40.041
5769,7763556.725,7763597.158,40.433
5770,7763597.159,7763636.914,39.755
5771,7763636.914,7763676.738,39.824
5772,7763676.739,7763716.762,40.023
5773,7763716.763,7763756.960,40.197
5774,7763756.961,7763796.748,39.787
5775,7763796.749,7763836.718,39.969
5776,7763836.719,7763876.746,40.027
5777,7763876.747,7763916.756,40.010
5778,7763916.758,7763956.739,39.982
5779,7763956.740,7763996.730,39.990
5780,7763996.731,7764036.743,40.012
5781,7764036.744,7764076.718,39.974
5782,7764076.719,7764116.735,40.015
5783,7764116.736,7764156.729,39.993
5784,7764156.730,7764196.762,40.032
5785,7764196.763,7764236.738,39.975
5786,7764236.739,7764276.709,39.970
5787,7764276.710,7764316.737,40.027
5788,7764316.738,7764356.798,40.059
5789,7764356.798,7764396.797,39.998
5790,7764396.797,7764437.178,40.381
5791,7764437.179,7764476.953,39.774
5792,7764476.954,7764516.832,39.878
5793,7764516.833,7764556.825,39.992
5794,7764556.826,7764596.855,40.029
5795,7764596.855,7764636.841,39.986
5796,7764636.843,7764677.364,40.521
5797,7764677.365,7764717.198,39.833
5798,7764717.199,7764756.861,39.662
5799,7764756.862,7764796.870,40.008
5800,7764796.870,7764836.893,40.023
5801,7764836.894,7764876.904,40.009
5802,7764876.905,7764916.875,39.970
5803,7764916.876,7764956.875,39.999
5804,7764956.876,7764996.801,39.926
5805,7764996.802,7765036.850,40.048
5806,7765036.851,7765076.820,39.969
5807,7765076.821,7765117.565,40.744
5808,7765117.566,7765156.847,39.280
5809,7765156.848,7765196.855,40.007
5810,7765196.856,7765236.909,40.053
5811,7765236.910,7765277.088,40.178
5812,7765277.089,7765317.725,40.636
5813,7765317.726,7765356.967,39.241
5814,7765356.968,7765396.909,39.941
5815,7765396.909,7765436.949,40.039
5816,7765436.950,7765476.950,40.001
5817,7765476.951,7765516.945,39.994
5818,7765516.946,7765556.968,40.023
5819,7765556.969,7765596.943,39.973
5820,7765596.943,7765636.956,40.013
5821,7765636.957,7765676.924,39.966
5822,7765676.924,7765716.893,39.969
5823,7765716.894,7765756.969,40.075
5824,7765756.969,7765796.903,39.934
5825,7765796.904,7765836.945,40.041
5826,7765836.946,7765876.916,39.969
5827,7765876.917,7765916.931,40.014
5828,7765916.931,7765956.925,39.994
5829,7765956.926,7765996.953,40.028
5830,7765996.954,7766036.965,40.011
5831,7766036.966,7766077.317,40.351
5832,7766077.318,7766117.036,39.718
5833,7766117.037,7766157.082,40.045
5834,7766157.083,7766197.084,40.002
5835,7766197.086,7766239.488,42.403
5836,7766239.489,7766277.322,37.833
5837,7766277.323,7766317.050,39.727
5838,7766317.051,7766357.088,40.037
5839,7766357.089,7766397.095,40.006
5840,7766397.096,7766438.644,41.548
5841,7766438.645,7766477.090,38.445
5842,7766477.091,7766517.063,39.971
5843,7766517.064,7766557.097,40.033
5844,7766557.098,7766597.085,39.987
5845,7766597.086,7766637.088,40.002
5846,7766637.089,7766676.901,39.812
5847,7766676.901,7766717.116,40.215
5848,7766717.117,7766757.124,40.007
5849,7766757.125,7766797.161,40.036
5850,7766797.162,7766837.085,39.923
5851,7766837.086,7766877.753,40.667
5852,7766877.754,7766917.455,39.702
5853,7766917.456,7766957.221,39.765
5854,7766957.222,7766997.215,39.993
5855,7766997.216,7767037.402,40.186
5856,7767037.403,7767077.213,39.810
5857,7767077.214,7767117.313,40.099
5858,7767117.314,7767157.290,39.976
5859,7767157.291,7767197.276,39.984
5860,7767197.277,7767237.302,40.025
5861,7767237.303,7767277.267,39.964
5862,7767277.301,7767317.299,39.998
5863,7767317.300,7767357.298,39.998
5864,7767357.299,7767397.254,39.956
5865,7767397.255,7767437.185,39.930
5866,7767437.186,7767477.215,40.029
5867,7767477.217,7767517.286,40.069
5868,7767517.287,7767557.301,40.014
5869,7767557.302,7767597.292,39.990
5870,7767597.293,7767637.233,39.940
5871,7767637.234,7767677.252,40.018
5872,7767677.253,7767717.621,40.368
5873,7767717.622,7767757.484,39.861
5874,7767757.484,7767797.354,39.870
5875,7767797.355,7767837.499,40.144
5876,7767837.500,7767877.471,39.971
5877,7767877.473,7767917.399,39.926
5878,7767917.400,7767957.382,39.982
5879,7767957.383,7767997.352,39.969
5880,7767997.353,7768037.319,39.966
5881,7768037.320,7768077.439,40.119
5882,7768077.440,7768117.424,39.985
5883,7768117.425,7768157.296,39.871
5884,7768157.297,7768197.395,40.099
5885,7768197.397,7768237.376,39.979
5886,7768237.377,7768278.794,41.417
5887,7768278.795,7768317.308,38.513
5888,7768317.309,7768357.284,39.975
5889,7768357.285,7768397.320,40.035
5890,7768397.321,7768437.374,40.052
5891,7768437.375,7768479.048,41.673
5892,7768479.049,7768517.484,38.435
5893,7768517.485,7768557.785,40.300
5894,7768557.786,7768597.404,39.618
5895,7768597.405,7768637.388,39.983
5896,7768637.389,7768677.560,40.172
5897,7768677.561,7768717.478,39.917
5898,7768717.479,7768757.405,39.926
5899,7768757.406,7768797.415,40.009
5900,7768797.416,7768837.434,40.018
5901,7768837.434,7768877.513,40.079
5902,7768877.514,7768917.468,39.954
5903,7768917.469,7768957.508,40.039
5904,7768957.509,7768997.500,39.992
5905,7768997.501,7769037.490,39.989
5906,7769037.491,7769077.379,39.889
5907,7769077.380,7769117.457,40.076
5908,7769117.457,7769157.456,39.999
5909,7769157.457,7769197.519,40.062
5910,7769197.520,7769237.399,39.879
5911,7769237.400,7769277.491,40.091
5912,7769277.492,7769317.517,40.025
5913,7769317.518,7769357.608,40.090
5914,7769357.608,7769397.629,40.020
5915,7769397.630,7769437.624,39.994
5916,7769437.625,7769477.573,39.948
5917,7769477.573,7769517.962,40.388
5918,7769517.963,7769557.507,39.545
5919,7769557.508,7769597.548,40.040
5920,7769597.549,7769637.797,40.247
5921,7769637.798,7769677.612,39.814
5922,7769677.613,7769717.524,39.912
5923,7769717.525,7769757.576,40.051
5924,7769757.577,7769797.551,39.974
5925,7769797.552,7769837.581,40.029
5926,7769837.582,7769877.505,39.923
5927,7769877.506,7769917.559,40.053
5928,7769917.560,7769957.712,40.152
5929,7769957.712,7769997.521,39.809
5930,7769997.522,7770037.569,40.047
5931,7770037.570,7770077.584,40.014
5932,7770077.585,7770117.569,39.985
5933,7770117.570,7770157.569,39.998
5934,7770157.569,7770197.536,39.967
5935,7770197.537,7770237.763,40.226
5936,7770237.764,7770277.893,40.129
5937,7770277.894,7770318.591,40.697
5938,7770318.592,7770357.822,39.230
5939,7770357.823,7770397.697,39.874
5940,7770397.698,7770437.756,40.058
5941,7770437.757,7770477.755,39.998
5942,7770477.756,7770518.525,40.769
5943,7770518.526,7770557.726,39.200
5944,7770557.727,7770597.740,40.013
5945,7770597.741,7770637.645,39.904
5946,7770637.646,7770677.685,40.039
5947,7770677.686,7770717.651,39.965
5948,7770717.652,7770757.683,40.030
5949,7770757.683,7770797.655,39.971
5950,7770797.656,7770837.695,40.039
5951,7770837.695,7770877.696,40.001
5952,7770877.697,7770917.723,40.026
5953,7770917.724,7770957.879,40.155
5954,7770957.879,7770997.696,39.816
5955,7770997.697,7771038.199,40.503
5956,7771038.200,7771077.767,39.567
5957,7771077.768,7771117.763,39.994
5958,7771117.763,7771157.781,40.018
5959,7771157.782,7771197.843,40.061
5960,7771197.843,7771237.721,39.878
5961,7771237.722,7771277.737,40.014
5962,7771277.738,7771317.755,40.017
5963,7771317.756,7771357.809,40.054
5964,7771357.810,7771397.812,40.003
5965,7771397.813,7771437.743,39.930
5966,7771437.745,7771477.856,40.111
5967,7771477.857,7771517.712,39.855
5968,7771517.713,7771557.719,40.005
5969,7771557.720,7771597.763,40.044
5970,7771597.764,7771639.497,41.734
5971,7771639.499,7771677.764,38.265
5972,7771677.765,7771717.751,39.986
5973,7771717.752,7771757.821,40.069
5974,7771757.821,7771797.782,39.961
5975,7771797.782,7771838.525,40.743
5976,7771838.526,7771878.048,39.522
5977,7771878.049,7771917.813,39.764
5978,7771917.814,7771957.872,40.058
5979,7771957.873,7771998.124,40.252
5980,7771998.125,7772037.794,39.669
5981,7772037.796,7772077.847,40.052
5982,7772077.848,7772117.847,39.999
5983,7772117.847,7772157.840,39.993
5984,7772157.841,7772197.849,40.008
5985,7772197.849,7772237.852,40.002
5986,7772237.853,7772278.241,40.388
5987,7772278.242,7772317.794,39.552
5988,7772317.795,7772357.968,40.173
5989,7772357.969,7772397.854,39.886
5990,7772397.888,7772437.842,39.953
5991,7772437.843,7772477.853,40.010
5992,7772477.854,7772517.968,40.114
5993,7772517.969,7772558.104,40.135
5994,7772558.105,7772598.113,40.008
5995,7772598.114,7772637.843,39.729
5996,7772637.844,7772677.952,40.108
5997,7772677.953,7772718.121,40.168
5998,7772718.122,7772758.085,39.963
5999,7772758.086,7772797.937,39.851
6000,7772797.938,7772838.117,40.179
6001,7772838.118,7772877.936,39.818
6002,7772877.937,7772917.939,40.002
6003,7772917.940,7772957.917,39.977
6004,7772957.917,7772998.040,40.123
6005,7772998.041,7773037.961,39.920
6006,7773037.962,7773077.953,39.992
6007,7773077.954,7773117.891,39.936
6008,7773117.892,7773157.937,40.045
6009,7773157.938,7773197.953,40.015
6010,7773197.954,7773237.945,39.992
6011,7773237.946,7773277.971,40.025
6012,7773277.972,7773314.043,36.071
6013,7773314.043,7773357.944,43.901
6014,7773357.945,7773397.989,40.044
6015,7773397.990,7773437.916,39.926
6016,7773437.916,7773475.302,37.386
6017,7773475.303,7773518.073,42.770
6018,7773518.074,7773558.073,39.999
6019,7773558.074,7773598.144,40.070
6020,7773598.145,7773634.064,35.919
6021,7773634.065,7773679.752,45.687
6022,7773679.753,7773714.108,34.355
6023,7773714.109,7773754.059,39.949
6024,7773754.060,7773794.101,40.042
6025,7773794.102,7773838.103,44.000
6026,7773838.104,7773874.166,36.062
6027,7773874.167,7773914.197,40.030
6028,7773914.198,7773954.170,39.973
6029,7773954.171,7773994.332,40.161
6030,7773994.332,7774034.178,39.846
6031,7774034.179,7774074.331,40.152
6032,7774074.332,7774114.655,40.323
6033,7774114.656,7774154.229,39.573
6034,7774154.229,7774194.324,40.094
6035,7774194.324,7774234.223,39.899
6036,7774234.224,7774274.159,39.935
6037,7774274.160,7774314.189,40.029
6038,7774314.190,7774354.204,40.014
6039,7774354.206,7774394.162,39.956
6040,7774394.162,7774434.253,40.090
6041,7774434.254,7774474.218,39.964
6042,7774474.218,7774514.247,40.029
6043,7774514.248,7774554.183,39.935
6044,7774554.184,7774594.255,40.071
6045,7774594.256,7774634.182,39.927
6046,7774634.183,7774674.624,40.441
6047,7774674.625,7774714.260,39.635
6048,7774714.261,7774754.282,40.021
6049,7774754.284,7774794.322,40.038
6050,7774794.323,7774834.419,40.097
6051,7774834.420,7774874.342,39.922
6052,7774874.343,7774914.337,39.994
6053,7774914.338,7774954.354,40.017
6054,7774954.356,7774994.355,39.999
6055,7774994.356,7775034.285,39.929
6056,7775034.286,7775074.237,39.951
6057,7775074.238,7775114.365,40.127
6058,7775114.366,7775154.245,39.878
6059,7775154.245,7775194.252,40.006
6060,7775194.253,7775234.365,40.112
6061,7775234.366,7775274.280,39.914
6062,7775274.281,7775315.410,41.130
6063,7775315.411,7775354.252,38.841
6064,7775354.253,7775394.276,40.023
6065,7775394.277,7775434.437,40.160
6066,7775434.438,7775474.538,40.099
6067,7775474.539,7775515.596,41.058
6068,7775515.597,7775554.373,38.776
6069,7775554.374,7775594.471,40.097
6070,7775594.472,7775634.594,40.122
6071,7775634.595,7775674.624,40.029
6072,7775674.625,7775714.399,39.774
6073,7775714.400,7775754.513,40.114
6074,7775754.514,7775794.564,40.050
6075,7775794.565,7775834.407,39.842
6076,7775834.409,7775874.416,40.008
6077,7775874.417,7775914.720,40.303
6078,7775914.720,7775954.397,39.677
6079,7775954.398,7775994.377,39.979
6080,7775994.378,7776034.363,39.985
6081,7776034.364,7776074.462,40.098
6082,7776074.463,7776114.591,40.128
6083,7776114.591,7776154.391,39.800
6084,7776154.392,7776194.405,40.012
6085,7776194.406,7776234.493,40.088
6086,7776234.494,7776274.487,39.993
6087,7776274.488,7776314.457,39.969
6088,7776314.459,7776354.831,40.373
6089,7776354.832,7776394.577,39.745
6090,7776394.578,7776434.533,39.955
6091,7776434.534,7776474.666,40.132
6092,7776474.667,7776514.538,39.872
6093,7776514.539,7776554.531,39.991
6094,7776554.531,7776594.561,40.029
6095,7776594.562,7776634.508,39.946
6096,7776634.509,7776674.539,40.030
6097,7776674.540,7776714.512,39.972
6098,7776714.512,7776754.494,39.982
6099,7776754.495,7776794.923,40.428
6100,7776794.924,7776834.515,39.591
6101,7776834.516,7776874.575,40.058
6102,7776874.576,7776914.484,39.908
6103,7776914.485,7776954.504,40.019
6104,7776954.505,7776994.583,40.078
6105,7776994.584,7777034.545,39.961
6106,7777034.545,7777074.506,39.960
6107,7777074.507,7777114.552,40.045
6108,7777114.553,7777154.582,40.029
6109,7777154.583,7777194.754,40.171
6110,7777194.755,7777234.861,40.106
6111,7777234.862,7777274.631,39.769
6112,7777274.632,7777314.905,40.273
6113,7777314.905,7777355.131,40.226
6114,7777355.132,7777394.738,39.606
6115,7777394.740,7777434.636,39.896
6116,7777434.637,7777474.707,40.070
6117,7777474.709,7777514.629,39.920
6118,7777514.663,7777555.234,40.571
6119,7777555.235,7777594.620,39.385
6120,7777594.621,7777634.686,40.064
6121,7777634.687,7777674.679,39.993
6122,7777674.680,7777714.602,39.922
6123,7777714.603,7777754.631,40.028
6124,7777754.632,7777794.706,40.074
6125,7777794.707,7777834.653,39.945
6126,7777834.653,7777874.614,39.961
6127,7777874.615,7777914.685,40.070
6128,7777914.686,7777954.700,40.015
6129,7777954.702,7777994.737,40.036
6130,7777994.738,7778034.983,40.245
6131,7778034.984,7778074.755,39.771
6132,7778074.756,7778114.763,40.007
6133,7778114.764,7778154.756,39.992
6134,7778154.757,7778194.743,39.986
6135,7778194.744,7778234.733,39.990
6136,7778234.734,7778274.759,40.025
6137,7778274.760,7778314.738,39.978
6138,7778314.739,7778354.751,40.012
6139,7778354.752,7778394.780,40.028
6140,7778394.781,7778434.694,39.913
6141,7778434.695,7778474.825,40.129
6142,7778474.825,7778514.712,39.887
6143,7778514.713,7778554.781,40.068
6144,7778554.781,7778594.721,39.939
6145,7778594.722,7778634.787,40.066
6146,7778634.788,7778676.246,41.457
6147,7778676.247,7778714.721,38.474
6148,7778714.721,7778755.075,40.353
6149,7778755.076,7778794.953,39.877
6150,7778794.954,7778834.769,39.815
6151,7778834.769,7778875.047,40.278
6152,7778875.048,7778914.854,39.806
6153,7778914.855,7778954.839,39.985
6154,7778954.840,7778995.095,40.255
6155,7778995.096,7779034.855,39.759
6156,7779034.856,7779074.827,39.971
6157,7779074.828,7779114.826,39.998
6158,7779114.827,7779154.858,40.032
6159,7779154.859,7779194.868,40.009
6160,7779194.869,7779234.859,39.990
6161,7779234.860,7779274.840,39.980
6162,7779274.841,7779314.853,40.012
6163,7779314.854,7779354.742,39.888
6164,7779354.743,7779394.886,40.142
6165,7779394.886,7779434.857,39.970
6166,7779434.858,7779474.841,39.983
6167,7779474.842,7779514.835,39.993
6168,7779514.836,7779554.808,39.973
6169,7779554.809,7779594.861,40.051
6170,7779594.862,7779634.845,39.984
6171,7779634.846,7779674.904,40.057
6172,7779674.905,7779715.145,40.240
6173,7779715.146,7779754.925,39.778
6174,7779754.926,7779794.963,40.037
6175,7779794.964,7779835.352,40.388
6176,7779835.353,7779874.917,39.564
6177,7779874.918,7779914.947,40.029
6178,7779914.948,7779954.914,39.967
6179,7779954.915,7779994.917,40.002
6180,7779994.917,7780034.985,40.067
6181,7780034.986,7780074.932,39.946
6182,7780074.932,7780114.973,40.040
6183,7780114.973,7780154.931,39.958
6184,7780154.932,7780194.906,39.974
6185,7780194.907,7780234.931,40.024
6186,7780234.932,7780274.934,40.003
6187,7780274.935,7780315.094,40.159
6188,7780315.095,7780355.226,40.131
6189,7780355.227,7780395.025,39.798
6190,7780395.026,7780434.986,39.960
6191,7780434.987,7780474.926,39.939
6192,7780474.927,7780516.496,41.569
6193,7780516.497,7780555.437,38.940
6194,7780555.438,7780595.138,39.700
6195,7780595.139,7780635.078,39.940
6196,7780635.079,7780675.087,40.007
6197,7780675.088,7780716.476,41.389
6198,7780716.477,7780754.990,38.513
6199,7780754.991,7780795.047,40.056
6200,7780795.048,7780835.119,40.071
6201,7780835.120,7780875.108,39.988
6202,7780875.109,7780915.068,39.958
6203,7780915.069,7780955.118,40.049
6204,7780955.119,7780995.101,39.983
6205,7780995.102,7781035.078,39.976
6206,7781035.079,7781075.102,40.023
6207,7781075.103,7781115.077,39.974
6208,7781115.078,7781155.107,40.028
6209,7781155.108,7781195.087,39.980
6210,7781195.088,7781235.214,40.126
6211,7781235.215,7781275.158,39.943
6212,7781275.159,7781315.163,40.004
6213,7781315.164,7781355.332,40.168
6214,7781355.333,7781395.214,39.881
6215,7781395.215,7781435.178,39.963
6216,7781435.179,7781475.280,40.101
6217,7781475.282,7781515.660,40.378
6218,7781515.660,7781555.287,39.626
6219,7781555.288,7781595.198,39.910
6220,7781595.199,7781635.207,40.007
6221,7781635.208,7781675.290,40.082
6222,7781675.291,7781715.708,40.418
6223,7781715.709,7781755.239,39.530
6224,7781755.240,7781795.263,40.023
6225,7781795.264,7781835.232,39.968
6226,7781835.233,7781875.413,40.180
6227,7781875.414,7781915.365,39.951
6228,7781915.366,7781955.251,39.885
6229,7781955.252,7781995.200,39.948
6230,7781995.201,7782035.220,40.019
6231,7782035.220,7782075.252,40.031
6232,7782075.253,7782115.204,39.951
6233,7782115.204,7782155.367,40.163
6234,7782155.368,7782195.336,39.968
6235,7782195.337,7782235.498,40.161
6236,7782235.499,7782275.335,39.836
6237,7782275.336,7782315.298,39.962
6238,7782315.299,7782355.764,40.465
6239,7782355.765,7782395.425,39.660
6240,7782395.426,7782435.312,39.886
6241,7782435.313,7782475.309,39.996
6242,7782475.311,7782515.328,40.017
6243,7782515.329,7782555.950,40.621
6244,7782555.950,7782595.358,39.408
6245,7782595.359,7782635.325,39.966
6246,7782635.360,7782675.479,40.119
6247,7782675.480,7782715.547,40.067
6248,7782715.548,7782756.068,40.519
6249,7782756.069,7782795.413,39.344
6250,7782795.414,7782835.344,39.930
6251,7782835.345,7782875.260,39.916
6252,7782875.261,7782915.300,40.039
6253,7782915.301,7782955.305,40.004
6254,7782955.306,7782995.446,40.139
6255,7782995.446,7783035.549,40.102
6256,7783035.549,7783075.491,39.942
6257,7783075.492,7783115.378,39.886
6258,7783115.379,7783155.408,40.029
6259,7783155.409,7783195.520,40.111
6260,7783195.521,7783235.409,39.888
6261,7783235.410,7783275.434,40.024
6262,7783275.435,7783315.419,39.984
6263,7783315.420,7783355.410,39.990
6264,7783355.412,7783395.448,40.037
6265,7783395.449,7783435.508,40.059
6266,7783435.509,7783475.643,40.134
6267,7783475.644,7783515.434,39.790
6268,7783515.435,7783555.513,40.078
6269,7783555.514,7783595.511,39.997
6270,7783595.512,7783635.417,39.905
6271,7783635.418,7783675.521,40.103
6272,7783675.522,7783715.497,39.975
6273,7783715.498,7783755.430,39.932
6274,7783755.430,7783795.553,40.122
6275,7783795.553,7783835.422,39.869
6276,7783835.423,7783877.114,41.691
6277,7783877.115,7783915.937,38.822
6278,7783915.938,7783955.771,39.833
6279,7783955.772,7783995.523,39.751
6280,7783995.524,7784035.537,40.012
6281,7784035.537,7784075.684,40.146
6282,7784075.684,7784115.550,39.865
6283,7784115.551,7784155.547,39.996
6284,7784155.547,7784195.647,40.099
6285,7784195.647,7784235.580,39.932
6286,7784235.580,7784275.475,39.894
6287,7784275.476,7784315.586,40.111
6288,7784315.587,7784355.574,39.987
6289,7784355.575,7784395.520,39.945
6290,7784395.521,7784435.535,40.014
6291,7784435.536,7784475.660,40.124
6292,7784475.661,7784515.537,39.876
6293,7784515.538,7784555.596,40.058
6294,7784555.597,7784595.591,39.994
6295,7784595.592,7784635.640,40.048
6296,7784635.640,7784675.546,39.905
6297,7784675.546,7784715.896,40.349
6298,7784715.896,7784755.786,39.889
6299,7784755.787,7784795.763,39.976
6300,7784795.764,7784835.727,39.964
6301,7784835.728,7784875.635,39.906
6302,7784875.635,7784915.802,40.167
6303,7784915.803,7784955.712,39.909
6304,7784955.713,7784995.702,39.989
6305,7784995.703,7785035.767,40.064
6306,7785035.768,7785075.811,40.043
6307,7785075.812,7785115.764,39.952
6308,7785115.765,7785155.723,39.958
6309,7785155.724,7785195.662,39.938
6310,7785195.663,7785235.729,40.066
6311,7785235.730,7785275.732,40.003
6312,7785275.733,7785315.689,39.956
6313,7785315.690,7785355.713,40.023
6314,7785355.714,7785395.738,40.023
6315,7785395.738,7785435.757,40.018
6316,7785435.758,7785475.730,39.972
6317,7785475.730,7785515.765,40.035
6318,7785515.766,7785555.729,39.963
6319,7785555.730,7785596.067,40.337
6320,7785596.068,7785635.872,39.804
6321,7785635.872,7785675.750,39.877
6322,7785675.751,7785717.356,41.605
6323,7785717.356,7785755.809,38.452
6324,7785755.810,7785795.761,39.952
6325,7785795.762,7785835.807,40.045
6326,7785835.808,7785875.766,39.958
